"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"null","","","html-keyboard-response","163","275181","0.0-13.36-0.36-2.36","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"6139","How much conflict did you experience in making this decision?:","","html-slider-response","164","281836","0.0-13.36-0.36-3.36","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","36","","","","159"
"1154","","0","html-button-response","165","282996","0.0-13.36-0.36-4.36","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"506.5","stim/7.png,stim/9.png","","cta-radio","166","283504","0.0-13.37-0.37-1.37","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/9.png","780,780,785,801,832,883,912,934,945,955,957,960,962,963,966,969,976,981,986","691,671,638,588,514,422,376,346,328,317,311,304,302,296,290,285,277,274,271","1710163771865,1710163771882,1710163771898,1710163771914,1710163771931,1710163771948,1710163771964,1710163771981,1710163771998,1710163772015,1710163772031,1710163772048,1710163772065,1710163772081,1710163772098,1710163772114,1710163772131,1710163772148,1710163772165","284329.89999997616","hidden","37","stim/7.png","stim/9.png","",""
"null","","","html-keyboard-response","167","283610","0.0-13.37-0.37-2.37","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"2137","How much conflict did you experience in making this decision?:","","html-slider-response","168","286260","0.0-13.37-0.37-3.37","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","37","","","","61"
"744","","0","html-button-response","169","287012","0.0-13.37-0.37-4.37","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","","","","","","","","","","","","","",""
"474.10000002384186","stim/5.png,stim/2.png","","cta-radio","170","287487","0.0-13.38-0.38-1.38","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","trial","","","stim/2.png","792,796,809,834,868,901,928,956,976,989,992,992","680,655,612,540,462,384,320,275,254,243,240,242","1710163775895,1710163775911,1710163775928,1710163775945,1710163775962,1710163775978,1710163775994,1710163776011,1710163776028,1710163776044,1710163776061,1710163776327","288360.39999997616","hidden","38","stim/5.png","stim/2.png","",""
"null","","","html-keyboard-response","171","287602","0.0-13.38-0.38-2.38","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","fixationMouse","","","","","","","","","","","","null",""
"1929","How much conflict did you experience in making this decision?:","","html-slider-response","172","290036","0.0-13.38-0.38-3.38","Second_First","Male","65ad35a96f13be31e82d4d70","5","To decide between options","5","","Right handed","18","","","Slider","","","","","","","","","38","","","","237"
