"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"897.3999999985099","stim/4.png,stim/3.png","","cta-radio","218","425341","0.0-13.50-0.50-1.50","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/3.png","979,977,961,933,917,917,926,951,1008,1084,1153,1201,1225,1235,1239,1244,1252,1259,1268,1277,1285,1289,1291,1291,1291","845,839,810,766,723,696,672,643,605,568,541,524,514,505,498,489,470,455,438,422,409,397,388,386,385","1710164199957,1710164199971,1710164199987,1710164200004,1710164200021,1710164200037,1710164200054,1710164200071,1710164200088,1710164200104,1710164200121,1710164200138,1710164200154,1710164200171,1710164200188,1710164200204,1710164200221,1710164200237,1710164200254,1710164200271,1710164200287,1710164200304,1710164200321,1710164200338,1710164200354","425944.3999999985","hidden","50","stim/4.png","stim/3.png","",""
"null","","","html-keyboard-response","219","425442","0.0-13.50-0.50-2.50","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"1856","How much conflict did you experience in making this decision?:","","html-slider-response","220","427803","0.0-13.50-0.50-3.50","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","50","","","","1832"
"851","","0","html-button-response","221","428659","0.0-13.50-0.50-4.50","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"786.1999999992549","stim/10.png,stim/12.png","","cta-radio","222","429445","0.0-13.51-0.51-1.51","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/10.png","948,910,848,782,727,681,672,671,671,673,674","811,728,623,531,457,395,377,366,359,355,353","1710164204338,1710164204354,1710164204371,1710164204387,1710164204404,1710164204421,1710164204437,1710164204454,1710164204471,1710164204487,1710164204504","430325.30000000075","hidden","51","stim/10.png","stim/12.png","",""
"null","","","html-keyboard-response","223","429553","0.0-13.51-0.51-2.51","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
"1453","How much conflict did you experience in making this decision?:","","html-slider-response","224","431507","0.0-13.51-0.51-3.51","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","Slider","","","","","","","","","51","","","","3218"
"1067","","0","html-button-response","225","432579","0.0-13.51-0.51-4.51","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","","","","","","","","","","","","","",""
"858.3999999985099","stim/10.png,stim/3.png","","cta-radio","226","433438","0.0-13.52-0.52-1.52","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","trial","","","stim/10.png","970,974,986,1009,1040,1071,1097,1117,1142,1157,1167,1172,1172,1164,1139,1074,967,849,761,710,708,707","835,830,811,773,725,681,640,608,565,541,520,502,486,467,447,415,377,349,332,327,327,327","1710164208101,1710164208121,1710164208137,1710164208154,1710164208171,1710164208187,1710164208204,1710164208220,1710164208237,1710164208254,1710164208271,1710164208287,1710164208304,1710164208321,1710164208337,1710164208354,1710164208370,1710164208387,1710164208404,1710164208421,1710164208437,1710164208454","434088.5","hidden","52","stim/10.png","stim/3.png","",""
"null","","","html-keyboard-response","227","433545","0.0-13.52-0.52-2.52","First_First","Female","5a9b273089de8200013f0bca","3","To decide between options","","yes","Right handed","32","very long I started getting bored towards the end","","fixationMouse","","","","","","","","","","","","null",""
