"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"2649","How much conflict did you experience in making this decision?:","","html-slider-response","180","397721","0.0-13.40-0.40-3.40","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","Slider","","","","","","","","","40","","","","1980"
"1136","","0","html-button-response","181","398864","0.0-13.40-0.40-4.40","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","","","","","","","","","","","","","",""
"1228.9000000357628","stim/2.png,stim/5.png","","cta-radio","182","400095","0.0-13.41-0.41-1.41","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","trial","","","stim/2.png","768,748,736,721,712,696,654,616,568,548,532,519,516,512,512","669,641,615,589,577,551,479,412,313,264,228,200,192,189,190","1710161185442,1710161185456,1710161185473,1710161185490,1710161185506,1710161185524,1710161185539,1710161185556,1710161185573,1710161185589,1710161185607,1710161185623,1710161185640,1710161185656,1710161185690","401371","shown","41","stim/2.png","stim/5.png","",""
"null","","","html-keyboard-response","183","400206","0.0-13.41-0.41-2.41","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","fixationMouse","","","","","","","","","","","","null",""
"2275","How much conflict did you experience in making this decision?:","","html-slider-response","184","402992","0.0-13.41-0.41-3.41","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","Slider","","","","","","","","","41","","","","1921"
"1114","","0","html-button-response","185","404112","0.0-13.41-0.41-4.41","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","","","","","","","","","","","","","",""
"1758.6000000238419","stim/1.png,stim/3.png","","cta-radio","186","405872","0.0-13.42-0.42-1.42","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","trial","","","stim/3.png","780,791,831,865,918,948,978,988,996,1008,1014,1018,1020,1021,1022,1025,1027,1035,1040,1041,1042,1043","661,644,576,526,456,417,383,372,359,343,334,327,324,324,324,316,312,302,294,290,289,289","1710161190491,1710161190505,1710161190522,1710161190539,1710161190555,1710161190572,1710161190588,1710161190605,1710161190622,1710161190638,1710161190655,1710161190671,1710161190688,1710161190705,1710161190721,1710161191413,1710161191422,1710161191438,1710161191454,1710161191471,1710161191488,1710161191504","406419.2000000477","shown","42","stim/1.png","stim/3.png","",""
"null","","","html-keyboard-response","187","405987","0.0-13.42-0.42-2.42","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","fixationMouse","","","","","","","","","","","","null",""
"2729","How much conflict did you experience in making this decision?:","","html-slider-response","188","409219","0.0-13.42-0.42-3.42","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","Slider","","","","","","","","","42","","","","2158"
"1172","","0","html-button-response","189","410398","0.0-13.42-0.42-4.42","Second_First","Female","5ec3dd98ce3cd40668c0115f","6","To decide between options","","yes","Right handed","24","","","","","","","","","","","","","","","",""
