"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","OrderEx","Gender","ProlificID","difficulty","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Age","comments","responses","test_part","user_agent","success","choice","x_cord","y_cord","time_cord","first_movement_time","trajectory","trial_num","Left_option","Right_option","key_press","response"
"1258.1000000238419","stim/6.png,stim/4.png","","cta-radio","137","383430","0.0-13.29-0.29-1.29","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/6.png","675,667,617,544,444,438,434,434,434,436,469,489,503,503,503,501,500,498,496,489,483,472,468,468","597,589,527,449,357,352,350,349,347,343,268,167,123,124,128,132,134,136,138,159,173,193,197,199","1710163930007,1710163930308,1710163930333,1710163930362,1710163930388,1710163930411,1710163930433,1710163930458,1710163930572,1710163930583,1710163930611,1710163930634,1710163930664,1710163930812,1710163930834,1710163930859,1710163930881,1710163930913,1710163930931,1710163930959,1710163930982,1710163931013,1710163931039,1710163931064","385878.2999999523","hidden","29","stim/6.png","stim/4.png","",""
"null","","","html-keyboard-response","138","383540","0.0-13.29-0.29-2.29","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"2551","How much conflict did you experience in making this decision?:","","html-slider-response","139","386602","0.0-13.29-0.29-3.29","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","29","","","","743"
"3353","","0","html-button-response","140","389962","0.0-13.29-0.29-4.29","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
"835.8000000715256","stim/7.png,stim/10.png","","cta-radio","141","390799","0.0-13.30-0.30-1.30","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/7.png","685,680,658,606,577,551,489,452,436,426,426,422,421,421","590,585,557,483,450,423,362,325,303,276,271,260,256,255","1710163938084,1710163938104,1710163938133,1710163938160,1710163938183,1710163938211,1710163938233,1710163938254,1710163938283,1710163938311,1710163938331,1710163938353,1710163938384,1710163938428","393955.1999999285","hidden","30","stim/7.png","stim/10.png","",""
"null","","","html-keyboard-response","142","390921","0.0-13.30-0.30-2.30","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"2155","How much conflict did you experience in making this decision?:","","html-slider-response","143","393586","0.0-13.30-0.30-3.30","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","30","","","","545"
"1370","","0","html-button-response","144","394961","0.0-13.30-0.30-4.30","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
"1206.7000000476837","stim/4.png,stim/1.png","","cta-radio","145","396170","0.0-13.31-0.31-1.31","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/1.png","670,670,670,668,643,631,605,586,580,575,575,588,657,751,866,882,902,912,950,973,978,978,978","613,611,606,587,518,505,468,444,437,432,427,412,373,328,272,266,253,246,208,191,187,186,184","1710163943060,1710163943227,1710163943243,1710163943264,1710163943294,1710163943313,1710163943339,1710163943363,1710163943393,1710163943411,1710163943443,1710163943461,1710163943491,1710163943511,1710163943543,1710163943560,1710163943590,1710163943611,1710163943643,1710163943661,1710163943691,1710163943711,1710163943739","398931.5","hidden","31","stim/4.png","stim/1.png","",""
"null","","","html-keyboard-response","146","396280","0.0-13.31-0.31-2.31","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"2757","How much conflict did you experience in making this decision?:","","html-slider-response","147","399545","0.0-13.31-0.31-3.31","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","31","","","","272"
"3402","","0","html-button-response","148","402953","0.0-13.31-0.31-4.31","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
"1071.1000000238419","stim/3.png,stim/8.png","","cta-radio","149","404026","0.0-13.32-0.32-1.32","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","trial","","","stim/8.png","681,674,666,655,650,623,587,566,549,525,510,509,510,511,540,736,896,959,976,982,983","589,551,526,503,490,453,412,394,376,353,335,332,328,324,311,274,245,227,219,218,218","1710163951028,1710163951061,1710163951090,1710163951114,1710163951139,1710163951161,1710163951184,1710163951210,1710163951234,1710163951259,1710163951290,1710163951311,1710163951334,1710163951359,1710163951383,1710163951413,1710163951439,1710163951463,1710163951483,1710163951512,1710163951644","406899.2999999523","hidden","32","stim/3.png","stim/8.png","",""
"null","","","html-keyboard-response","150","404130","0.0-13.32-0.32-2.32","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","fixationMouse","","","","","","","","","","","","null",""
"2377","How much conflict did you experience in making this decision?:","","html-slider-response","151","407018","0.0-13.32-0.32-3.32","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","Slider","","","","","","","","","32","","","","149"
"1616","","0","html-button-response","152","408641","0.0-13.32-0.32-4.32","First_First","Male","65b8200c6718c6362f486a45","6","To decide between options","","yes","Right handed","26","","","","","","","","","","","","","","","",""
